@T,table
Created,2024-05-27 18:33
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-06-02 05:00,2.6524195892566196
,2018-06-02 06:00,10.787058181080337
,2018-06-02 07:00,146.8077759759402
,2018-06-02 08:00,232.12867470363116
,2018-06-02 09:00,308.3144111417853
,2018-06-02 10:00,373.35301743547495
,2018-06-02 11:00,418.1764689972566
,2018-06-02 12:00,441.1499991818311
,2018-06-02 13:00,446.2537537856929
,2018-06-02 14:00,424.96189576799577
,2018-06-02 15:00,370.73453511663945
,2018-06-02 16:00,244.7126790660125
,2018-06-02 17:00,141.9684725512855
,2018-06-02 18:00,16.768329563506068
,2018-06-02 19:00,12.044520109568468
,2018-06-02 20:00,1.6773088681421733
,2018-06-02 21:00,0.06884749572010095
,2018-06-02 22:00,0.03796043833903935
,2018-06-02 23:00,0.004232946145948478
,2018-06-03 00:00,0.009935922835874654
,2018-06-03 01:00,0.0
,2018-06-03 02:00,0.0
,2018-06-03 03:00,0.0
,2018-06-03 04:00,0.1478180001089033
,2018-06-03 05:00,2.9924911681516706
,2018-06-03 06:00,12.086465579033607
,2018-06-03 07:00,87.89692029751566
,2018-06-03 08:00,97.28105066999163
,2018-06-03 09:00,195.09609091298745
,2018-06-03 10:00,373.1716880469587
,2018-06-03 11:00,409.1443913449736
,2018-06-03 12:00,431.6447680786933
,2018-06-03 13:00,433.6879346325498
,2018-06-03 14:00,406.6265623484719
,2018-06-03 15:00,330.9320795025267
,2018-06-03 16:00,191.04711949988052
,2018-06-03 17:00,63.40315936401431
,2018-06-03 18:00,7.657975132344493
,2018-06-03 19:00,4.821087425113377
,2018-06-03 20:00,0.7507068770435679
,2018-06-03 21:00,0.03913632253839283
,2018-06-03 22:00,0.018701097844261414
,2018-06-03 23:00,0.002512451318552781
,2018-06-04 00:00,0.0
,2018-06-04 01:00,0.0
,2018-06-04 02:00,0.0
,2018-06-04 03:00,0.0
,2018-06-04 04:00,0.05342418356104391
,2018-06-04 05:00,4.972465576216896
,2018-06-04 06:00,15.265954351732447
,2018-06-04 07:00,76.75804203334899
,2018-06-04 08:00,113.91831993114968
,2018-06-04 09:00,215.63086969915915
,2018-06-04 10:00,227.09733491073075
,2018-06-04 11:00,319.69907007006526
,2018-06-04 12:00,303.9158013967927
,2018-06-04 13:00,288.96411543706216
,2018-06-04 14:00,357.27897488875556
,2018-06-04 15:00,321.3613323277499
,2018-06-04 16:00,230.93639749578244
,2018-06-04 17:00,54.74070893864798
,2018-06-04 18:00,7.783999496483169
,2018-06-04 19:00,1.3561734694016838
,2018-06-04 20:00,0.22458327560419358
,2018-06-04 21:00,0.0
,2018-06-04 22:00,0.0
,2018-06-04 23:00,0.0
,2018-06-05 00:00,0.0
,2018-06-05 01:00,0.0
,2018-06-05 02:00,0.0
,2018-06-05 03:00,0.0
,2018-06-05 04:00,0.021306116684946984
,2018-06-05 05:00,1.7597381299837949
